ModelFile;PositionX;PositionY;PositionZ;RotationX;RotationY;RotationZ;ScaleFactor;ModelId;Type
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10217.8505859375;18.46978187561035;18902.791015625;0;292.0694580078125;0;1.2236328125;540425;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10209.6865234375;21.64413833618164;18748.185546875;0;0;0;1;540305;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10199.77734375;19.647438049316406;19034.62890625;0;354.9021911621094;0;0.9091796875;540499;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10202.50390625;23.714710235595703;18928.001953125;0;-76.17808532714844;0;0.810546875;540419;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10213.9462890625;18.478208541870117;18833.703125;0;331.6434326171875;0;1.119140625;540352;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10192.4755859375;23.46306037902832;19124.615234375;0;10.953703880310059;0;0.822265625;540544;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10171.50390625;18.451892852783203;18818.51953125;0;120.82034301757812;0;1.0498046875;540332;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10135.8662109375;18.427236557006836;18812.837890625;0;191.21188354492188;0;1.201171875;540329;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10214.224609375;18.440170288085938;18873.65234375;0;239.81689453125;0;1.013671875;540386;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10193.380859375;22.888832092285156;18900.03125;0;354.9790954589844;0;0.806640625;540404;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10195.708984375;20.881166458129883;18864.376953125;0;189.15737915039062;0;0.763671875;540345;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10216.4189453125;23.2114200592041;18998.349609375;0;93.69426727294922;0;0.7734375;540467;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampsorrowplant02.obj;10244.61328125;23.705419540405273;19171.03125;0;354.9461364746094;0;0.7548828125;540597;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10132.87890625;18.484006881713867;18981.490234375;0;298.9361267089844;0;0.9384765625;539626;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10134.291015625;18.25292205810547;18982.927734375;0;31.366924285888672;0;0.9111328125;540454;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10209.837890625;18.46832847595215;18826.31640625;0;111.75634002685547;0;0.9287109375;540338;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10215.59375;18.470447540283203;18834.70703125;0;26.20319175720215;0;0.8935546875;540353;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10142.64453125;18.239580154418945;19005.15234375;0;285.0819396972656;0;0.9580078125;540469;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10210.4453125;18.448572158813477;18869.4375;0;108.32849884033203;0;0.9296875;540385;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10132.41796875;18.224611282348633;18975.87890625;0;358.31903076171875;0;1.119140625;539627;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10142.1298828125;18.23051643371582;18985.740234375;0;78.98312377929688;0;0.9853515625;540455;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10222.6083984375;18.457860946655273;18905.91796875;0;310.9775085449219;0;0.806640625;540423;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10141.1484375;18.220741271972656;19007.966796875;0;188.70692443847656;0;0.98046875;540470;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10133.8037109375;18.454206466674805;18814.123046875;0;113.50321960449219;0;0.841796875;540327;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10208.0771484375;18.432464599609375;18863.111328125;0;280.50048828125;0;0.9423828125;540354;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10155.29296875;18.44937515258789;18803.00390625;0;272.458251953125;0;1.0166015625;540325;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10141.8740234375;18.19184112548828;18992.53515625;0;304.6272277832031;0;0.763671875;540457;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10160.5380859375;18.45326042175293;18800.97265625;0;0.4504530131816864;0;0.984375;540324;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10217.0615234375;18.45172882080078;18903.7578125;0;108.0648193359375;0;0.7822265625;540424;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10143.443359375;18.245933532714844;18993.26171875;0;162.14117431640625;0;0.759765625;540458;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10146.5703125;18.231422424316406;18998.017578125;0;180.47792053222656;0;0.919921875;540459;m2
..\..\world\azeroth\swamposorrow\passivedoodads\plants\swampofsorrowlilypad02.obj;10214.7685546875;18.473812103271484;18831.884765625;0;79.74120330810547;0;0.76171875;540337;m2
..\..\world\wmo\dungeon\cavernsoftime\cot_arm1_set0.obj;9954.26171875;45.283599853515625;18702.50390625;0;252.5;0;1;538175;wmo
