ModelFile;PositionX;PositionY;PositionZ;RotationW;RotationX;RotationY;RotationZ;ScaleFactor;DoodadSet
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxblueblock.obj;514.2186889648438;139.61866760253906;-152.1457061767578;0.6851829290390015;0;0;-0.7283710837364197;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxred.obj;514.24365234375;139.6057891845703;-151.82029724121094;0.7343224883079529;0;0;-0.6788007616996765;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshoppowderkegopen.obj;511.380859375;140.03375244140625;-152.4772186279297;0.8290375471115112;0;0;-0.559192955493927;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopbomb.obj;515.6818237304688;139.21470642089844;-152.4772186279297;0.9618131518363953;0.03531431406736374;-0.07006232440471649;-0.26222047209739685;0.9999997019767761;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopbomb.obj;512.201171875;138.87353515625;-152.4772186279297;0.5540881752967834;0.25613078474998474;-0.1127002015709877;-0.7840166091918945;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopbomb.obj;513.5506591796875;139.13055419921875;-152.4772186279297;0.2117234468460083;0.0008561108261346817;0.06539750844240189;-0.975138783454895;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopdynamite.obj;514.9846801757812;139.42393493652344;-152.44444274902344;-0.28037211298942566;0.1415550857782364;-0.697932779788971;-0.6436175107955933;0.9999996423721313;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopdynamite.obj;515.1032104492188;139.01885986328125;-152.44444274902344;0.6946973204612732;0.08923617005348206;0.701453447341919;-0.13189244270324707;0.9999998211860657;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopdynamite.obj;515.2805786132812;139.9929962158203;-152.44444274902344;0.6644629836082458;0.6993398666381836;-0.10451716184616089;0.24184487760066986;0.9999998807907104;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopdynamite.obj;514.6658935546875;138.9564971923828;-152.2899627685547;-0.2801862061023712;0.12740224599838257;-0.677447497844696;-0.6680787801742554;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxredblock.obj;513.0501098632812;139.37559509277344;-152.4772186279297;0.9762960076332092;0;0;-0.2164396196603775;0.9999998211860657;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxblue.obj;513.0578002929688;139.3765411376953;-152.1313934326172;0.9396926164627075;0;0;-0.3420201241970062;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopammoboxred.obj;513.0200805664062;139.37391662597656;-151.9805145263672;0.8890171051025391;0;0;-0.45787402987480164;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopbomb.obj;514.0195922851562;138.4976348876953;-152.4772186279297;0.15917819738388062;0.13736334443092346;0.022371046245098114;-0.9773910045623779;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;502.97412109375;136.4613494873047;-152.4772186279297;0.9563047885894775;0;0;-0.2923716604709625;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;504.28515625;138.09884643554688;-152.4772186279297;0.48862123489379883;0;0;-0.8724960088729858;1;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;503.0066833496094;136.88929748535156;-152.4772186279297;0.9855560660362244;0;0;-0.16934947669506073;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\gunshop\gunshopmortarshell.obj;503.23150634765625;137.2194366455078;-152.4772186279297;0.9396926164627075;0;0;-0.3420201241970062;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;513.8805541992188;-14.357877731323242;-155.01206970214844;0.026416022330522537;-0.5973685383796692;-0.7879132032394409;0.14712531864643097;3.205129384994507;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;498.45989990234375;-35.61195755004883;-132.07916259765625;0.6525144577026367;0.09255817532539368;-0.10304323583841324;-0.7450100779533386;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;360.6988830566406;-101.3266372680664;-122.71964263916016;0.5783215761184692;-0.4274572730064392;-0.4492235779762268;0.5301157236099243;3.7500016689300537;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;448.0564880371094;-95.1137466430664;-109.6634750366211;0.9157077670097351;-0.023891864344477654;0.025425883010029793;-0.40032732486724854;3.7500014305114746;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;425.18701171875;-94.90540313720703;-110.17405700683594;0.9442425966262817;0.03685756400227547;0.021506264805793762;0.3264736235141754;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;446.0475158691406;-120.3387451171875;-110.17405700683594;0.3016442060470581;0.02053407020866871;-0.03740791231393814;-0.9524651169776917;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;436.0284729003906;-136.6334228515625;-156.20111083984375;-0.03975646197795868;0.9927564263343811;0.035325776785612106;0.10773196071386337;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;429.923095703125;-120.08682250976562;-160.9828338623047;-0.46171116828918457;0.060225240886211395;-0.016033601015806198;-0.8848382234573364;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;452.0805969238281;-108.62008666992188;-168.79942321777344;0.6407947540283203;0.037860315293073654;0.0495050773024559;-0.765178382396698;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;437.8160095214844;-132.37918090820312;-169.3474884033203;-0.04308568313717842;0.08519089967012405;-0.20038661360740662;-0.9750545024871826;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\gnomemachine\gnomemachine02.obj;411.0553283691406;-132.4794158935547;-93.37678527832031;-0.08899874985218048;0.929297685623169;-0.3566811978816986;0.03554653748869896;1.7310564517974854;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\gnomemachine\gnomemachine02.obj;411.51702880859375;-83.07557678222656;-93.75531005859375;-0.03779636323451996;0.40490108728408813;-0.9093243479728699;0.08806682378053665;1.731056571006775;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\gnomemachine\gnomemachine02.obj;463.7850036621094;-80.40736389160156;-94.3842544555664;0.035546623170375824;-0.3566811978816986;-0.929297685623169;0.08899877220392227;1.7310564517974854;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;501.4631652832031;-87.994140625;-139.3278045654297;1;0;0;0;2.2100000381469727;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;589.2705078125;-210.28822326660156;-158.6445770263672;0.8939818143844604;0.12326529622077942;-0.024221917614340782;-0.43013426661491394;3.2327589988708496;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;624.892333984375;-177.2553253173828;-171.30377197265625;0.9113861918449402;0.1285025030374527;-0.020737892016768456;-0.3904256820678711;3.232759714126587;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;554.8446044921875;-56.88077163696289;-170.83131408691406;-0.23785629868507385;-0.041601553559303284;-0.03929666429758072;-0.9696130752563477;3.7500011920928955;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;560.0354614257812;-60.6041145324707;-170.12484741210938;0.09511187672615051;-0.02582380920648575;-0.011778841726481915;-0.9950618743896484;3.750000476837158;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;565.1052856445312;-82.07173919677734;-170.3351593017578;0.9649243950843811;0.06609395891427994;-0.06371025741100311;-0.24595427513122559;3.7500011920928955;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;572.650146484375;-121.4528579711914;-170.71218872070312;0.9028432369232178;0.09909062832593918;0.014278912916779518;0.4181520938873291;3.7500007152557373;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;590.3243408203125;-99.58267974853516;-170.7087860107422;0.9399633407592773;0.0317545086145401;-0.039528414607048035;-0.3374878764152527;3.7500011920928955;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;592.1370849609375;-103.45651245117188;-170.72755432128906;0.28419217467308044;-0.024282384663820267;-0.05349148064851761;-0.9569659233093262;3.7500007152557373;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;581.4900512695312;-132.7775421142578;-170.16488647460938;0.587715208530426;-0.058205317705869675;-0.025195972993969917;0.8065780401229858;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;550.378173828125;-161.9044952392578;-130.3695526123047;0.7186852693557739;0.003970534540712833;0.028392553329467773;0.6947442293167114;3.232759714126587;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;534.028564453125;-177.64991760253906;-130.27349853515625;0.6762745380401611;-0.05581250414252281;0.07114166021347046;-0.7310790419578552;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;527.8504028320312;-184.70140075683594;-130.27349853515625;0.0437869057059288;0.003368422156199813;0.0903593972325325;-0.994940459728241;3.232760429382324;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;509.0831298828125;-223.74993896484375;-130.3695526123047;0.937626838684082;0.015069290064275265;0.02438894286751747;0.3464592397212982;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;530.4996948242188;-195.54437255859375;-162.0526123046875;0.6226629018783569;0.027881307527422905;-0.00667354604229331;-0.7819648385047913;3.2327592372894287;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;538.0635375976562;-205.62548828125;-161.62355041503906;0.5549123287200928;-0.0021441492717713118;0.02858852781355381;0.8314146995544434;3.2327592372894287;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;534.0125122070312;-192.22998046875;-162.0526123046875;0.8134808540344238;0.008123590610921383;0.02749381586909294;0.5808846354484558;3.2327592372894287;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;536.8204345703125;-189.65682983398438;-162.0526123046875;0.9467067718505859;0.02705945447087288;0.009470357559621334;-0.320818156003952;3.232759714126587;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable05.obj;516.9337768554688;-185.93467712402344;-193.74661254882812;0.25881919264793396;0;0;-0.9659257531166077;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;514.6488647460938;-184.67337036132812;-193.641357421875;0.7632653117179871;-0.2222907841205597;-0.5051941871643066;-0.3358447849750519;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;518.1663208007812;-183.51882934570312;-193.702392578125;0.5913096070289612;0;0;-0.8064446449279785;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;517.2791748046875;-188.50950622558594;-193.702392578125;0.6259232759475708;0;0;0.7798846960067749;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;519.9989624023438;-185.4646759033203;-193.5540313720703;0.3073737919330597;-0.19073665142059326;0.510148286819458;-0.7803137898445129;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable05.obj;543.3611450195312;-207.21920776367188;-193.74661254882812;0.7743926048278809;0;0;0.6327054500579834;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;545.81982421875;-206.3437042236328;-193.641357421875;0.007276896387338638;-0.5519159436225891;-0.004816439934074879;-0.833854079246521;0.9999997019767761;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;544.3538208007812;-209.74314880371094;-193.702392578125;-0.4924236536026001;0;0;-0.8703556656837463;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;541.203857421875;-205.7718048095703;-193.702392578125;0.9681476950645447;0;0;-0.2503798305988312;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;541.6820678710938;-209.82635498046875;-193.5540313720703;0.5852163434028625;-0.38679471611976624;-0.38343390822410583;0.6007413268089294;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable05.obj;564.5457153320312;-190.1310577392578;-193.74661254882812;-0.0043632397428154945;0;0;-0.9999904632568359;1.0000003576278687;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;562.8810424804688;-191.3520050048828;-193.702392578125;0.9659258127212524;0;0;0.2588191032409668;1.0000004768371582;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket02.obj;566.0989379882812;-187.52853393554688;-193.76055908203125;-0.3461170196533203;0;0;-0.9381913542747498;1.0000003576278687;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;524.822998046875;-176.40159606933594;-193.70237731933594;0.3214397132396698;0;0;-0.9469300508499146;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;517.2177124023438;-176.3491973876953;-193.70237731933594;0.9978589415550232;0;0;0.06540314108133316;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;518.9826049804688;-173.2100372314453;-193.5540313720703;0.8232617974281311;-0.5327374339103699;0.11323679983615875;-0.16002583503723145;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable01.obj;520.6293334960938;-176.1521453857422;-193.7265167236328;-0.24192184209823608;0;0;-0.9702957272529602;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket02.obj;551.0513305664062;-202.5341339111328;-193.7605438232422;0.9396926164627075;0;0;-0.3420201241970062;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;554.3250732421875;-196.81942749023438;-193.7481231689453;1;0;0;0;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\buckets\gnomebucket03.obj;526.8106079101562;-197.5789337158203;-193.7481231689453;0.2588191330432892;0;0;-0.9659258127212524;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;554.2957153320312;-201.3550567626953;-193.5540313720703;0.0073186918161809444;0.004752814304083586;0.5446183085441589;-0.8386386632919312;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;554.2357788085938;-198.68272399902344;-193.702392578125;0.2630311846733093;0;0;-0.9647873044013977;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;550.8493041992188;-197.1870880126953;-193.641357421875;0.5922134518623352;-0.3885718286037445;-0.39197760820388794;-0.5870679616928101;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;534.7274169921875;-166.7598876953125;-193.5540313720703;0.3073737919330597;-0.19073662161827087;0.510148286819458;-0.7803138494491577;0.9999998211860657;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;532.6282348632812;-163.8336944580078;-193.702392578125;0.5913096070289612;0;0;-0.8064446449279785;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;529.3666381835938;-170.70425415039062;-193.702392578125;0.6259232759475708;0;0;0.7798846960067749;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;529.3773193359375;-165.9685821533203;-193.641357421875;0.7632652521133423;-0.22229081392288208;-0.505194365978241;-0.3358447551727295;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;533.677978515625;-168.90643310546875;-193.641357421875;0.6196979284286499;0.3693179190158844;-0.41016915440559387;0.5579785704612732;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;560.4404907226562;-176.9300994873047;-193.702392578125;0.9990482330322266;0;0;0.04361942410469055;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;563.6569213867188;-179.1165771484375;-193.641357421875;0.7032921314239502;0.2965555787086487;-0.46549898386001587;0.4480465352535248;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;499.01123046875;-196.75123596191406;-193.641357421875;0.8336873650550842;-0.012040458619594574;-0.5518056750297546;-0.01819109544157982;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;501.21783447265625;-197.66770935058594;-193.5540313720703;-0.31077560782432556;0.21061787009239197;0.5022667050361633;-0.778965175151825;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;501.68109130859375;-192.27928161621094;-193.607666015625;0.3258250951766968;-0.5080607533454895;-0.2156589776277542;-0.7675959467887878;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable05.obj;552.5818481445312;-199.9181671142578;-193.74661254882812;1;0;0;0;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable01.obj;531.3650512695312;-167.00897216796875;-193.7265167236328;0.948323667049408;0;0;0.31730470061302185;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable01.obj;563.8574829101562;-176.88204956054688;-193.7265167236328;-0.26303112506866455;0;0;-0.9647873640060425;1.000000238418579;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnometable01.obj;500.7639465332031;-194.3267822265625;-193.7265167236328;0.908143162727356;0;0;-0.4186597466468811;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\steamwhistles\gnomewhistle02.obj;549.4143676757812;-164.9691162109375;-173.26365661621094;0.979924738407135;0;0;-0.19936786592006683;2.2950000762939453;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;565.5584106445312;-175.0044708251953;-193.641357421875;0.1196565330028534;-0.5462251305580139;-0.07919888943433762;-0.8252562880516052;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair01.obj;567.1025390625;-178.72903442382812;-193.702392578125;-0.18652395904064178;0;0;-0.9824504256248474;1;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\furniture\gnomechair02.obj;561.7874145507812;-174.87510681152344;-193.641357421875;-0.21582545340061188;-0.5331302285194397;0.1428518146276474;-0.8054718375205994;1.0000001192092896;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;540.2549438476562;-211.3219757080078;-146.28298950195312;0.36449548602104187;0.07407461851835251;-0.10145925730466843;-0.9226927757263184;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;362.5429992675781;-129.41537475585938;-206.4187774658203;0.0947711318731308;-0.5279215574264526;-0.8437917232513428;-0.018243007361888885;3.750002145767212;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;367.1773376464844;-87.06583404541016;-193.9830780029297;0.4265686869621277;0;0;-0.9044551849365234;1.224000334739685;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;474.3126220703125;-171.51174926757812;-187.9088897705078;-3.34848664351739e-8;0.7071068286895752;-0.7071067094802856;-2.809714239049299e-8;1.2239999771118164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;491.21490478515625;-65.37384796142578;-187.2081756591797;0.023704562336206436;0.9300124049186707;-0.3616619408130646;-0.06095627695322037;1.2240004539489746;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;425.4590148925781;-34.05908203125;-184.98101806640625;0;0;0;-1;0.9999999403953552;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;431.8858947753906;-33.89006423950195;-176.10816955566406;-5.0343473390057625e-8;0;-1;0;1.350000023841858;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;454.0651550292969;-184.8941192626953;-179.0186004638672;0;0;-0.7071067690849304;-0.7071067690849304;1.8087998628616333;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;500.8365783691406;-148.959228515625;-175.26531982421875;0.9336605072021484;-0.034254975616931915;0.05206488072872162;0.35269516706466675;3.750004291534424;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;417.0627746582031;-37.877471923828125;-175.4932861328125;0.15269048511981964;0.10636068135499954;-0.07931842654943466;-0.9793271422386169;3.750000476837158;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;377.3101806640625;-99.27971649169922;-168.7993927001953;0.6093984246253967;-0.3258628845214844;-0.347523957490921;0.6337776184082031;3.7500035762786865;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;635.2734375;-392.857177734375;-227.91116333007812;0.9646310210227966;0.013005019165575504;0.02140355296432972;0.26241129636764526;3.2327592372894287;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;637.56884765625;-349.49346923828125;-245.1669921875;0.24082456529140472;0.06356942653656006;-0.11354614049196243;-0.9618054628372192;3.232759714126587;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;643.9645385742188;-436.2870178222656;-216.83258056640625;0.9723537564277649;0.12543484568595886;0.006865537725389004;-0.19684281945228577;3.2327589988708496;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;801.3656616210938;-400.27093505859375;-314.6688537597656;0.042236607521772385;-0.39323148131370544;-0.9146193265914917;0.08400353044271469;3.232759714126587;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;783.9603271484375;-335.8054504394531;-314.6688537597656;-0.07812619209289551;0.7926313877105713;0.6024076342582703;-0.052314624190330505;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;875.6238403320312;-328.63726806640625;-314.6688537597656;-0.08147389441728592;0.8908548951148987;-0.44445139169692993;0.04693106934428215;3.232760190963745;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;840.4680786132812;-369.83935546875;-287.1297912597656;0.5296568274497986;-0.7690508961677551;-0.3085874915122986;0.1811026781797409;3.7500007152557373;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;779.5862426757812;-369.96588134765625;-282.16119384765625;-0.4807993173599243;0.3982803225517273;0.4892352521419525;-0.6089775562286377;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;837.8303833007812;-307.097412109375;-282.16119384765625;0.7748073935508728;-0.6293954253196716;0.042892470955848694;-0.04117222875356674;3.2327589988708496;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;880.5159301757812;-370.0871276855469;-282.16119384765625;0.4904782772064209;-0.39143481850624084;0.4947293996810913;-0.6012093424797058;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;846.0813598632812;-409.6367492675781;-282.16119384765625;0.09735671430826187;-0.06978889554738998;0.626983106136322;-0.7697683572769165;3.232759475708008;Set_$DefaultGlobal
..\..\..\generic\human\passive doodads\steam\deadminesteam01.obj;813.237548828125;-372.3135986328125;-289.9696350097656;1;0;0;0;1.4399998188018799;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;878.2615966796875;-406.691162109375;-304.2013854980469;-0.4014240801334381;-0.10343869775533676;-0.21145588159561157;-0.8851246237754822;3.232759952545166;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;880.5225219726562;-413.0633850097656;-304.8808288574219;0.9437264204025269;0.025425786152482033;0.011039326898753643;0.32956352829933167;0.4961845576763153;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe02.obj;645.8806762695312;-715.2984619140625;-316.6681823730469;-0.08311149477958679;-0.08311149477958679;-0.7022054195404053;-0.70220547914505;0.7092198729515076;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe01.obj;622.3464965820312;-712.0735473632812;-319.242919921875;0.6052939295768738;0;0;-0.7960020303726196;1.114286184310913;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;627.8856811523438;-715.6958618164062;-317.5821838378906;-8.951641206067507e-8;-0.11320319026708603;-0.9935718774795532;-3.7037892752778134e-7;0.7817388772964478;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;672.6404418945312;-694.5092163085938;-319.2645568847656;0.5259928703308105;-0.025986140593886375;-0.012021171860396862;0.8500068783760071;1.0239015817642212;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe03.obj;677.955322265625;-713.4464721679688;-313.19940185546875;0.9427903890609741;0.3106371760368347;-0.044771213084459305;-0.11245608329772949;1.0006256103515625;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\lights\gnomestructuralspotlight02.obj;747.8506469726562;-641.2570190429688;-315.97064208984375;-0.16329732537269592;0.9765206575393677;-0.13756830990314484;0.028572894632816315;3.7500009536743164;Set_$DefaultGlobal
..\..\..\generic\gnome\passive doodads\pipes\gnomepipe04.obj;736.1979370117188;-614.6170043945312;-283.8049621582031;0.08018574863672256;0.8351637721061707;0.543006956577301;-0.03485947102308273;0.9198474884033203;Set_$DefaultGlobal
